sep=,
data type,HARD (30),,
crossover probability,0.8,,
mutation probability,0.8,,
mutated length,7,23%,
generation size,50,,
number of generations,1000,,
selection type,ROULETTE,,
,,,,
,,,,
688,17829,22028,36941,
689,17829,22623,36196,
690,17829,21303,39341,
691,17829,23673,36963,
692,17829,24498,38187,
693,17829,23487,41670,
694,17829,22649,37044,
695,17829,23766,34900,
696,17829,23217,34471,
697,17829,20218,38497,
698,17829,24079,39473,
699,17829,20884,36485,
700,17829,21502,36705,
701,17829,22517,37306,
702,17829,22490,37275,
703,17829,20743,35941,
704,17829,20743,39108,
705,17829,19748,38204,
706,17829,20743,35418,
707,17829,21313,37176,
708,17829,21468,35978,
709,17829,22835,37508,
710,17829,22710,39995,
711,17829,22455,38309,
712,17829,20925,37958,
713,17829,21475,37406,
714,17829,23275,40881,
715,17829,23607,35843,
716,17829,22871,37214,
717,17829,23010,37436,
718,17829,23010,41452,
719,17829,23806,38895,
720,17829,23371,39583,
721,17829,23441,35832,
722,17829,23015,47483,
723,17829,23015,37713,
724,17829,23015,36389,
725,17829,22226,35562,
726,17829,23786,38705,
727,17829,23412,38462,
728,17829,23412,38224,
729,17829,25240,43207,
730,17829,25405,42505,
731,17829,24484,40261,
732,17829,24893,38843,
733,17829,23678,39723,
734,17829,21058,37879,
735,17829,22977,36615,
736,17829,22362,42509,
737,17829,24012,38992,
738,17829,23088,38954,
739,17829,23088,42524,
740,17829,23088,39174,
741,17829,25422,38171,
742,17829,25777,39210,
743,17829,24997,38554,
744,17829,25357,42163,
745,17829,25135,44496,
746,17829,23903,41118,
747,17829,26586,39325,
748,17829,26332,39307,
749,17829,26829,40190,
750,17829,23107,38111,
751,17829,23107,37619,
752,17829,23087,41540,
753,17829,23375,43952,
754,17829,22711,39104,
755,17829,21702,35266,
756,17829,21702,37977,
757,17829,19020,34497,
758,17829,21499,38824,
759,17829,22639,36634,
760,17829,21475,36046,
761,17829,22525,38955,
762,17829,23305,38219,
763,17829,23305,43080,
764,17829,22958,42648,
765,17829,20366,38143,
766,17829,19631,40701,
767,17829,20824,38397,
768,17829,22723,41677,
769,17829,22331,40167,
770,17829,22867,36944,
771,17829,22112,34984,
772,17829,21349,35645,
773,17829,21696,36361,
774,17829,21143,34047,
775,17829,21048,34518,
776,17829,21048,39019,
777,17829,21513,35156,
778,17829,21513,33200,
779,17829,20428,34400,
780,17829,21418,36310,
781,17829,20455,35474,
782,17713,17713,35102,
783,17713,18842,37000,
784,17713,18382,39543,
785,17713,18752,43119,
786,17713,18492,37824,
787,17713,18542,37004,
788,17713,20092,37355,
789,17713,19757,38096,
790,17713,19667,38023,
791,17713,19297,37765,
792,17713,20460,36019,
793,17713,18243,34860,
794,17713,18204,35569,
795,17713,19801,37678,
796,17713,20417,34215,
797,17713,20417,38941,
798,17713,19940,37453,
799,17713,20820,38995,
800,17713,19990,42872,
801,17713,22430,38243,
802,17713,22814,39744,
803,17713,20707,38564,
804,17713,20352,40168,
805,17713,19579,42491,
806,17713,19579,41987,
807,17713,23943,41050,
808,17713,22340,35474,
809,17713,21829,37142,
810,17713,20939,38006,
811,17713,20881,36069,
812,17713,21621,37062,
813,17713,20611,36174,
814,17713,18288,37015,
815,17713,18288,38989,
816,17713,18669,35497,
817,17549,17549,34303,
818,17549,19336,35989,
819,17549,19155,35867,
820,17549,19754,33962,
821,17549,21066,36787,
822,17549,20693,32778,
823,17549,19933,33688,
824,17549,19222,33351,
825,17549,19460,32336,
826,17549,20777,32755,
827,17549,19963,33299,
828,17549,21009,35867,
829,17549,19784,34769,
830,17549,19637,33460,
831,17549,19812,32938,
832,17549,20782,36175,
833,17549,20961,36412,
834,17549,20570,36371,
835,17549,19153,35884,
836,17549,19153,35172,
837,17549,19153,36204,
838,17549,20224,34607,
839,17549,20325,37452,
840,17549,19662,36427,
841,17549,20823,34645,
842,17549,19111,35325,
843,17549,20495,32600,
844,17549,21171,36611,
845,17549,19333,36418,
846,17549,19333,34801,
847,17549,19333,33485,
848,17549,19333,36612,
849,17549,19638,32036,
850,17549,19638,37636,
851,17549,19040,35325,
852,17549,19299,39866,
853,17549,22932,33541,
854,17549,21866,38211,
855,17549,22142,38530,
856,17549,22887,41201,
857,17549,20877,36024,
858,17549,19814,37707,
859,17549,19642,37565,
860,17549,21771,36916,
861,17549,22260,37787,
862,17549,17949,37530,
863,17549,21975,38042,
864,17549,21824,37875,
865,17549,23452,37555,
866,17549,23140,40588,
867,17549,22711,38798,
868,17549,20657,41729,
869,17549,22030,35456,
870,17549,22030,39934,
871,17549,22250,39815,
872,17549,22250,38623,
873,17549,23036,35666,
874,17549,23834,38601,
875,17549,23812,37682,
876,17549,23691,38514,
877,17549,23535,35784,
878,17549,23704,40688,
879,17549,23671,35462,
880,17549,23312,34314,
881,17549,23058,35126,
882,17549,22123,34298,
883,17549,22137,36405,
884,17549,22007,36712,
885,17549,22491,33811,
886,17549,23163,39277,
887,17549,23048,34811,
888,17549,22421,38998,
889,17549,22421,36844,
890,17549,23694,33967,
891,17549,22557,36059,
892,17549,22257,34904,
893,17549,22074,35769,
894,17549,22242,37571,
895,17549,22579,38867,
896,17549,21265,33958,
897,17549,21265,34093,
898,17549,21123,37193,
899,17549,20989,35492,
900,17549,20256,38848,
901,17549,21715,37357,
902,17549,21161,36644,
903,17549,20982,36411,
904,17549,23178,39204,
905,17549,22442,41988,
906,17549,21985,38090,
907,17549,22916,39760,
908,17549,22013,37377,
909,17549,22320,37770,
910,17549,21063,39153,
911,17549,21728,34846,
912,17549,21598,35684,
913,17549,21598,40477,
914,17549,22203,38388,
915,17549,23084,40040,
916,17549,22685,35958,
917,17549,22434,39187,
918,17549,22117,35496,
919,17549,22117,35393,
920,17549,22747,35833,
921,17549,24053,39331,
922,17549,23021,39224,
923,17549,23571,36604,
924,17549,23439,38022,
925,17549,23749,37836,
926,17549,22633,37664,
927,17549,22438,38964,
928,17549,19743,40559,
929,17549,19743,37960,
930,17549,20721,38786,
931,17549,21349,36139,
932,17549,22464,39296,
933,17549,23323,36845,
934,17549,24345,36655,
935,17549,22549,37602,
936,17549,23634,36492,
937,17549,23168,35684,
938,17549,23168,35539,
939,17549,21802,39399,
940,17549,22722,40399,
941,17549,23935,36440,
942,17549,24211,36480,
943,17549,24103,37214,
944,17549,23012,34711,
945,17549,23012,38720,
946,17549,22278,36751,
947,17549,22278,45045,
948,17549,22598,37762,
949,17549,22366,38703,
950,17549,22526,37906,
951,17549,23664,37741,
952,17549,22216,42084,
953,17549,21122,36264,
954,17549,20256,37481,
955,17549,20256,35967,
956,17549,19056,35583,
957,17549,19056,42546,
958,17549,20018,37285,
959,17549,21376,34177,
960,17549,21376,37240,
961,17549,20196,37274,
962,17549,21742,35883,
963,17549,21138,36520,
964,17549,21149,36393,
965,17549,19736,36536,
966,17549,21988,36675,
967,17549,22975,39048,
968,17549,22868,36494,
969,17549,21371,35304,
970,17549,21140,34537,
971,17549,21140,36344,
972,17549,20529,32592,
973,17549,20584,35790,
974,17549,18988,40551,
975,17549,21054,37413,
976,17549,21674,33932,
977,17549,20920,34023,
978,17549,21813,35228,
979,17549,18963,37084,
980,17549,19098,36739,
981,17549,23105,37590,
982,17549,23405,39799,
983,17549,24188,38732,
984,17549,24639,36640,
985,17549,23229,40045,
986,17549,23140,43344,
987,17549,19575,38058,
988,17549,19575,40407,
989,17549,19575,35966,
990,17549,18243,37338,
991,17549,18243,35150,
992,17549,20620,36214,
993,17549,19554,34827,
994,17549,19657,39921,
995,17549,21054,36303,
996,17549,19297,39725,
997,17549,18889,36798,
998,17549,18889,35558,
999,17549,19788,35922,
1000,17549,20555,40654,
